Name,mffc_1,mffc_2,mffc_3,mffc_4,mffc_5,mffc_6,mffc_7,mffc_8,mffc_9,mffc_10,mffc_11,mffc_12,mffc_13,mffc_14,mffc_15,mffc_16,mffc_17,mffc_18,delta1_1,delta1_2,delta1_3,delta1_4,delta1_5,delta1_6,delta1_7,delta1_8,delta1_9,delta1_10,delta1_11,delta1_12,delta1_13,delta1_14,delta1_15,delta1_16,delta1_17,delta1_18,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18
durao,-367.09351421683255,71.01865520397848,33.68736587842079,0.8740213255099097,-2.8096365090235778,-5.339213797655914,-24.472719525891147,-16.578097002372505,-23.794632043425445,-16.82427909310173,-20.720512442946994,-12.95349356087011,-11.243143737527086,-12.53329125371747,-8.753742729079462,2.429334202881898,-19.784284343846956,-8.827367724928571,-0.5384679268060385,0.42719855892859887,0.1499147452979422,-0.007176451426238493,-0.09765933397840501,0.03649733624480437,-0.0007453316679389493,0.0011822686041025852,-0.05590767761467988,-0.06514979013891678,-0.07496479553864964,-0.04731850859201552,0.005194803345645343,-0.040754340118973074,-0.03158729559644442,0.02748042163087482,-0.08472963949476486,-0.021959919956098865,-0.11723358853794,0.09125731702766796,0.017572059121567257,0.04036664979421298,0.08882718431987469,0.027583735628928942,0.0431403284231102,0.04142468525620067,0.019604692989379648,0.02870961342872877,-4.783575121896317e-06,0.003474272432144608,-0.017350702522732228,0.01975617624287722,0.018530720292331108,-0.006966302709709019,0.014445471986879121,0.015191149329458338
durao,-365.1067761989298,84.02504761796315,31.84744905975639,-2.1493565771600562,-0.9508289774519908,-9.879719386481101,-23.10182096273086,-17.756474810929124,-22.822595911632625,-15.138589532782543,-21.512339673781792,-11.44897836753603,-11.351337615432989,-13.02826531121775,-9.330680005740843,0.14105072680568334,-16.695149263593787,-9.605314858675086,-0.2908762087562894,0.4661290765250652,0.12030028362966998,0.009127449953430605,-0.07026952953927194,-0.023145536703102945,-0.08527529957570022,-0.03615165565913088,-0.03612821258919892,-0.01630359894315009,-0.05266516515964874,-0.03528236300073505,0.03761427944879836,-0.055423009886771665,-0.03299351636674056,0.020855060930401712,-0.04624781762675103,-0.011175686090154438,0.11759672507341166,0.04098234427814935,0.002459264448009729,0.008737177168959338,0.0363708928972953,-0.03538251237196397,0.016155854899225112,0.02932954168771126,-0.0016790069232342731,0.020708062112614438,0.0008402152341541227,-0.0072661723386534365,0.014406713971051364,-0.0036635056789955447,0.02459169938596297,0.014587097555485911,-0.00040364453521172903,0.005662607843488548
durao,-337.9179949777481,72.81032092822896,34.79442955780533,-2.471992061811911,-3.407584345327417,-2.623965544555552,-23.964894374959805,-17.55133702468194,-19.37735077444169,-18.97732651225891,-18.136023731562393,-10.855357484115936,-15.089505205576074,-10.644090783744502,-11.427796575946989,-1.6283636401794508,-15.478009420059053,-8.583770736344333,-0.33416118563284,0.34018611772427937,0.08731037002939145,-0.015777977399385478,-0.11596077540580842,0.0073512407657270965,-0.046321465998552844,0.011295987456153515,0.055004557711457264,-0.04201485647214421,0.0006367041740631353,-0.012880315083147673,-0.01781069125052357,-0.03467504068778048,0.0006646418653347737,-0.016631348308650387,-0.047054228862928295,-0.04834503128198715,-0.07675477765770262,-0.01955222015480976,-0.06127167836286942,0.013992430943552969,0.03800335636191541,0.0159349873560594,0.06887324676583234,0.05086867150001452,0.06527104672270094,0.03341424881571286,0.02655681811670183,0.00353044399102262,-0.020147684125894526,-0.00846839524527477,0.03802032754064645,0.02388770797634995,0.026078715478070686,0.023661059768839716
durao,-387.5717974675747,66.16762020851304,39.513979901437985,5.346424337758135,2.871918166914225,5.05773246092203,-36.0532157103159,-15.419950619071463,-22.07328839413452,-12.190034747041306,-13.237931342525904,-22.73894993026098,-11.21169742951204,-12.596746337979827,-11.083378796627107,-5.523253784969537,-11.894102408773739,-15.074814327119803,-0.07724527262199649,0.27398344018523757,0.0704707024447126,0.018670346870786548,-0.06548320946119292,-0.028472804581383383,-0.11471475540087711,-0.025162851702725572,-0.032018635077216605,-0.01615206876437392,0.011001346145703183,-0.04073209907987369,0.01570741181007639,-0.030692328217415986,-0.050144719918964464,-0.005928983919570741,-0.048702611452590194,-0.042993903521608944,0.20656988829882947,0.020818897826743087,-0.05533575768265663,0.04629823673812577,0.030577917287369135,-0.02967265974553144,0.0509920461268491,0.04000420546953486,0.04087657448325923,0.04193335964942916,0.009721307070384046,0.015717535490605727,-0.008980017159223214,0.017518758619577423,0.022109074500968405,0.001535539286340713,0.022319492971414612,-0.012784809002390563
durao,-358.24294121883764,66.55043542577188,26.50403815464552,6.286912617588804,-1.421551585780773,-7.271073698032992,-22.12995220730681,-26.44618726975167,-18.5438534978161,-5.801964040704875,-20.263097406039126,-10.22728565219801,-12.195923874395305,-14.713735186627265,-12.08324302279675,-1.8196041536130039,-16.769777365424638,-13.445215005202257,-0.3268456922014951,0.4142945133863478,-0.0036490566092841595,0.020147941796201527,0.021299889759276637,-0.03619779240161781,-0.1025784029743213,-0.022153927420059078,0.003978328587164792,0.02679553408273154,-0.01570191470452419,-0.024477060145851746,-0.04951448359479756,-0.025166355281183297,-0.022248656136402332,-0.02595855143681173,-0.06327628015633742,-0.03344211918893571,0.1616316836398418,0.09534093613127383,-0.07316744915654229,0.020052711143805288,0.058458466796463424,-0.01194665586929522,0.05379484343817395,0.013980811149895947,0.00796672614518947,0.02182871078394517,-0.007483743002774292,0.007641982847522563,-0.00973668477824215,-0.009881785537221952,0.027091264777851298,0.010403906272154614,0.010393447302151589,0.016068879118571928
durao,-357.4165080327305,59.65405857680669,31.015281772261417,-0.8579131679034094,-5.374261056934473,-6.7424034334319645,-18.59053172535458,-14.187343923623802,-24.46404683793156,-10.973835693548144,-27.311806109175595,-5.873761020132046,-11.962107081241475,-15.58238026616541,-8.819035526825298,-1.8611039918053038,-12.05161109901085,-9.02609118720517,-0.10343714209944961,0.43844680056469015,0.016809633666333975,-0.009541160388603202,-0.07405493021574566,-0.0037023736012562316,-0.059234461861766105,-0.00849823659930242,-0.016678632307459376,-0.018064125788288015,-0.05632873412265499,0.02977470001621719,0.0060045808103340375,-0.06502680477501371,-0.03949425241422167,-0.042128432639976676,-0.016082035248509315,-0.04908903231430867,0.2457492316391368,0.09256098472528826,-0.0467398803084373,0.022140601344822177,0.04721925199443327,-0.028598619883155044,0.010720114008847056,0.013464858295796673,0.02481766053548363,0.051286303287654586,0.005340434512165517,0.024375348179197075,-0.006803922603892811,-0.018515682819464477,0.009212573456040499,0.0031900084064708555,0.006225862849235326,-0.01532651684310552
durao,-326.25653545283296,77.59940993464663,25.248724004816868,-3.740085257048004,-5.946945202665511,-10.022528591230975,-18.98043823656758,-20.341765768128663,-24.57772021286963,-14.503761972720785,-27.58895431415481,-4.766082747785012,-11.936010933160576,-13.913269348846065,-11.09112105364269,0.5712116258023838,-14.29953519440302,-12.114998677937956,-0.30676411897825184,0.6095217579812231,0.07610799854903429,0.032347700198603564,-0.0835630745707663,-0.07863310851843762,-0.07224281932128382,0.0013838604747560745,-0.01329916262221624,-0.07343442913710296,-0.07933701082724755,-0.01367582053910579,-0.0005897201261304801,-0.03686615647779038,-0.052780819908793346,0.015849877890581045,-0.04659819608850204,-0.03722835541524144,0.11315055512148844,0.06797134399502187,-0.02426500460733686,0.056098303929987735,0.09600525908414885,-0.03379724878663614,0.06056523895090734,0.031160547814957373,0.013982896819332664,0.03388427867851684,0.010177346765291789,0.009651339538895534,-0.0202367572439022,-0.0025117121706439618,0.01179014286316563,0.0008490480165117259,0.039895264073354954,0.025185354358858048
durao,-328.50490775510536,68.20882879873663,30.33673708004012,2.7403984241253037,-4.518110005608776,4.905785090900808,-24.407860089280483,-22.687380971752365,-20.924724268535698,-19.015370221016035,-22.19148488926375,-11.174925605619496,-14.89480697417023,-14.525726082482098,-6.198543734216249,-3.004752161948271,-12.563915245609454,-12.242661685167217,-0.41809020597505037,0.2543672461132027,0.09613909802566638,0.024451378640987714,-0.06578434538912775,0.07068725517304661,0.012563170243043577,0.0018897365337420488,-0.037534967688554036,-0.07106749611742359,-0.018731724083443604,-0.04666762323139436,0.007791438005852086,-0.002344438271105657,-0.029016277103576814,-0.020085862483056594,-0.046076098956481355,-0.03837546726770775,-0.13663768773143073,-0.04306851628325403,-0.015979789550837117,-0.003482406400848005,0.05475142704274446,0.011951452397194568,0.08391018697926514,0.01956409178196314,0.011743653604078672,0.05364890059973007,0.03110963826963467,0.016489560673630315,0.018443275317400955,0.011757829424155021,0.01684594836587897,-0.017370452029885967,0.019971486910636355,-0.0037142580959795223
durao,-356.30652306628923,65.87107535474185,29.11774704040152,-0.10288385712164072,3.8961983760123644,1.9644741229257094,-27.95484073183933,-15.958617745607969,-22.373623582464322,-18.703608377500643,-19.81971324113464,-12.043725689232609,-12.062052761227829,-15.697735064692582,-5.663705981743498,-4.030240128443382,-16.4785079223358,-10.094279226597973,-0.41373420357374013,0.2932337325753292,0.08369819494096592,-0.016111375506074867,-0.0703615491363854,0.002488572282991228,-0.04510363402637951,0.04084687663734106,-0.02031745916704167,-0.044554881357818994,-0.03690441402177517,-0.027615568014654802,0.04902762399261666,-0.06302303911019745,-0.019117954313668736,0.04632542201679749,-0.06992995399037777,-0.03736323102930113,-0.08346212791163106,-0.0067123340817772685,-0.003950552641228819,-0.01833954089755211,0.04552979655643065,0.018940379394193876,0.08268214816550822,0.020846472512440265,-0.006091980792315678,0.0341166938937177,0.017520348191812706,0.02269920062024764,0.01907126022299015,0.006334740735903998,-0.0020957967468990704,-0.00022362946306473942,0.02914978126457573,0.012216024595810556
durao,-347.22270862599277,60.063523771909814,28.19061840203559,-2.1286915091404666,-1.4897794827089241,-0.07752573752292917,-23.156905447012672,-21.85071828434191,-19.447391650313417,-18.31713605368686,-18.14933782838513,-9.578676957395938,-9.396267412891488,-12.515782901284616,-7.061849202502736,0.14256145866184863,-14.77057594128985,-8.71227078775666,-0.2876800992056171,0.31175790716950186,0.0533244749604174,0.00763244723723801,-0.1039911053713807,-0.009629188603088652,-0.0350854482399,-0.020226112630502363,-0.009634167595703465,-0.06456632854583112,-0.05284553233586223,0.01558646869980049,0.05242085255920463,-0.012451583337807241,-0.022266764193265114,-0.0004156612902953486,-0.013931642021754957,-0.06556024119590065,-0.0890598594144978,-0.04317356862607164,-0.005316160814489666,0.02980714483130894,0.036716335210288525,0.020331236404570085,0.07582406903943986,0.013157833317582463,0.011738110093795663,0.03987156639442815,0.04280864297336492,0.01560956845759165,0.018638779346516535,0.021858264160480322,-0.0007910492383692492,0.004480894613887447,0.043815594782757705,0.035467505044944524
durao,-359.0606633735717,64.2547763557292,32.613137279209724,-1.7448344982085293,2.6156749290031893,2.772146396997593,-29.26958659092335,-17.3474997244115,-22.39211210231556,-19.70533128623345,-15.022496548963286,-12.107575292654545,-8.366283275266591,-14.728470431667928,-4.8914077619975975,-1.2603629788035415,-18.36571113125069,-8.69658966979669,-0.4792143198495269,0.2617802750764427,0.04548326369090717,-0.010736935647482416,-0.06475430814773234,0.04491707413232607,-0.014695581953668876,-0.011301478678097878,0.016563363162232888,-0.01061284410452016,-0.015565994857880702,0.011601180377467615,0.007579541168862605,-0.031414739625834666,-0.03346206819101583,-0.021918604198673423,-0.02472895582267614,-0.04931638557843527,-0.05889094137071174,-0.004018185471596156,-0.011854237666390112,-0.02696096805926976,0.016146479351841284,-0.0003057707390239108,0.057837450937619515,0.027408589049245535,0.05531771969357566,0.042217504447650836,0.030875687481135394,0.011731881874024241,-0.024071565805441224,-0.0013618602706410667,0.014432577654871324,0.009362773054017523,0.022572142302651005,-0.014993535412145252
durao,-313.420401252373,72.53588417508881,29.317189026204602,-2.473578825395521,-4.744294881376492,-4.6415964301656345,-21.61848607346798,-17.777764157219558,-26.389647161387664,-16.718626312793035,-20.958801845284643,-11.193192485542939,-13.872139010882645,-12.35728133830447,-8.478250052580963,-0.9241749618387518,-15.92772500760266,-12.293145668605032,-0.18909428395424296,0.34504218965894257,0.1058002355485046,0.016303213801195843,-0.10699390196639487,-0.06891983176508104,-0.057564379145905196,-0.016311848910515563,-0.025197240506294037,-0.08701218522958737,-0.0672130237767264,0.0058887243580175545,0.04755136582434686,0.03358649581627355,0.014803463291183943,0.011408109100158163,-0.0729810549039537,-0.043768090976542974,-0.1059009488630855,0.030693201588092963,0.013752638709892672,0.024024922742622922,0.0617815532836068,0.01409781226762778,0.06040098540577082,-0.002524198799563065,0.03153665839949948,0.03271980556725159,0.018941408319130985,0.02209085486125086,-0.0003707512503656764,0.03177154527550563,0.011255305788422513,0.005494750221269601,0.02892286205184715,0.025082083179704
durao,-357.75026770479786,75.21034609672164,36.63945995170951,0.016320375007001814,-5.4130217238867715,-1.5367478497205822,-15.983648397665721,-19.189562783745767,-21.8303202281805,-13.70964751078747,-26.96851772596399,-8.3410699959869,-15.526000472306881,-13.197358398478034,-8.595398549294542,-0.90254180242008,-13.537507066281803,-13.181462450007492,-0.3580931215769506,0.23507866111828019,0.1504124890838026,-0.036332710415451185,-0.12150372899086177,0.029028454495942962,0.017062158903794904,0.003921963072953492,-0.016120886010739122,-0.09487240780214247,-0.034839088279437914,-0.046973959814105015,0.003962811902652733,-0.014971239817359152,0.0033860008405163415,0.011148537924948488,-0.037161387068789145,-0.07143132106411121,-0.06647306952958844,-0.08195589816146424,-0.017041506013140535,0.006003467314592952,0.049443585893331816,0.024806482098650797,0.06921906246399535,0.03955984616634741,0.03772500880636818,0.01726471736219048,0.018185190217986497,0.004047445986634264,0.007490264355919402,0.013452058706827794,0.019750995939083096,-0.0031669452685909078,0.05072856156748864,0.0038225407444702933
durao,-360.33739012291426,66.8615647955606,39.19550726041854,0.05741395877939929,-5.459970570814055,5.937815984411829,-25.23723853783051,-20.859080733292,-17.001828822647443,-22.651532953504905,-16.976603184746534,-11.63023381118972,-14.451935812261965,-14.018294127804303,-5.048294596044718,-1.892477021964996,-17.1276158144106,-10.23101615221038,-0.19929991331215705,0.15781539514364504,0.10255460463769255,-0.05704637318937595,-0.10969077531918682,0.05484679098319069,-0.024192098035447623,-0.0017376505387818833,0.01040973755426738,-0.03745297874734483,-0.0074968266075095625,-0.021797871419010052,-0.012054651696375304,-0.031627211726019754,0.003540641358974871,-0.026188295628519872,-0.0590946638629738,-0.06618677160914885,-0.11888138504135251,-0.08826200307681371,-0.003611236225610619,-0.00028931245413025007,0.07224624868568377,0.0050991460392088685,0.0843919165717552,0.042490615179638716,0.027892216777481278,0.040594217829351194,0.01993073078560416,-0.004913220309547381,-0.0283264992119265,0.016134738391670126,0.030896975901674565,-0.000949105355395004,0.03319175185828836,-0.026787893354318307
durao,-355.9229645551647,68.48426857486152,29.330096028800103,-1.7529762559817517,0.02124296432286306,-0.33860773450973813,-25.34910244181088,-21.121208080752456,-18.88785102826848,-17.718162862946652,-18.672716810615825,-12.925563222431446,-13.600230286673657,-12.263109192069232,-9.171305539413089,0.1596441660706977,-18.187115869243993,-9.731002036512576,-0.24646654390838157,0.2191428461520252,0.03149532757332738,-0.03211789532137032,-0.11461866413944351,0.0239164619055629,-0.015431856017760192,-0.047375031575848284,-0.014240616367810724,-0.012093717528412215,-0.023817019111043555,-0.002527379367455416,0.005338533730642435,-0.014147787042752996,-0.03486013493277892,0.015361950206950085,-0.04893986718178515,-0.06754543875287451,-0.012055928221726752,-0.0761202889382189,-0.02875672863031763,-0.0166612239790202,0.06605203892557421,0.047766886005876204,0.05598246968705146,0.06306890085052788,0.04565686261571134,0.01977189959081626,0.05025798090108661,0.020680185074323107,0.005745353897133159,0.011287326370779933,0.034058563203331275,0.017260608203744556,0.02913616854001466,0.029811645323217496
durao,-381.5713498904866,70.28877042913707,31.036494285468443,-0.200173956865128,-0.6580678625012142,3.1781358703801494,-25.37263049310669,-16.489756406393703,-19.452695161400268,-18.762026455101402,-18.85664911018124,-12.237582569220272,-13.758749733631886,-14.126429016977827,-5.692389638139976,-2.3743468157545378,-17.833505938340746,-11.774071900383962,-0.5147177274880435,0.1780869992053146,0.07394371227010334,-0.04345566546033045,-0.11257257656845863,0.07875858496345366,-0.03844947764941017,-0.004998960317148963,-0.003338367546003148,-0.04719283252318183,-0.03656373665511622,-0.01915309997928982,0.04717099670946736,-0.038345234702502895,-0.027226233508918406,-0.01235253421315729,-0.014606275293426889,-0.0792644937071226,-0.14042413987726693,-0.08248725841765678,-0.040359807037611016,-0.016708764201640143,0.0572220786055161,-0.024529157264028115,0.07103709237313563,0.0416228747790403,0.035950443171659484,0.04121877229250007,0.035479290129626036,0.006687350657684679,-0.008968854655205622,0.0046460587788574375,0.024483985394609626,0.0017363617806451773,0.01403830740901073,-0.026954094862731728
durao,-366.18438658125837,75.32584652313525,31.605282335584032,-6.122198699850138,3.104066434203961,5.179288273844834,-32.538837954361654,-21.784957077327423,-17.526985254813148,-23.155875607572213,-12.745961580768615,-13.65683562501934,-12.416376498125736,-14.066944768137452,-4.795335275945701,-3.0168451221514907,-17.112442870620452,-10.666378780247049,-0.2945105434418103,0.09358965809338218,0.0821823120936118,0.0021645610680639128,-0.05286190753230789,-0.016741594979992322,-0.008895512112376306,0.019673418491029326,-0.05609010524842672,-0.0385800570547737,-0.08659110849310057,-0.011263492866022119,0.021922196607716715,-0.051906494287836495,-0.0458836205741855,0.023464574259960267,0.01786303387466256,-0.008756507162000998,-0.13901730434383616,-0.10774519135744094,0.005582110147359832,0.03743483531527379,0.0315261301451375,0.021361896963664338,0.10299972514581139,0.004632295707940615,0.01168910216932303,0.026055346868303655,0.002178247540065571,0.014961277210043623,0.03283260800722233,0.012648690856285753,0.0047095061346560385,0.004681309454906398,0.03550217162663293,0.01865766974000332
durao,-360.618937218951,77.79052272847998,26.296382303942707,1.45162154525878,2.3197958481782393,-6.492936785135548,-20.04947499971037,-20.335226044722692,-30.648339414214806,-12.300850300566694,-21.275618718789577,-9.670820335702452,-14.520346685711504,-14.335274055423127,-3.6359541204644263,-3.357368798024299,-17.627396735866206,-11.277885915876329,-0.3320838551214408,0.27446924255151406,0.053434049959226265,0.0008771919754503624,-0.042726571410821285,-0.04984759587713532,-0.0427849582689125,0.05175984683159282,-0.025067709194452444,-0.0071738860204825965,0.002102365168649945,-0.0211291967193892,-0.03659413423121654,-0.009183462500435733,0.004786896335803598,-0.01047160212971777,-0.020861351250240773,-0.056749538801116176,-0.03048897500319153,-0.021392621363693253,0.024758641956090687,-0.012527004665128986,0.043096449136204806,0.014836106053432791,0.06769063617239995,0.026976040802760174,0.014679175050102168,0.004884586605848246,0.028204230632628353,0.0017579760694019402,-0.005028128519587098,-0.011635778888501902,0.021929337953293444,0.01750017765515913,0.029578727442125773,0.01057830665859135
durao,-382.6866394464399,82.05063497678192,36.69108722904157,-0.4842346894605322,-1.6836741083859288,-2.5746891915106587,-21.059606624886168,-19.71713730555658,-25.787609306173266,-16.750061554386566,-18.134055197596957,-9.529973157942836,-18.53759720304095,-11.386868456089848,-3.10086798332098,-3.946308689819339,-20.189850001295056,-8.076867900204814,0.005729324193254822,0.4855315250315919,0.029684889121088572,0.024548659018806714,-0.11448369674112203,-0.00167846420035726,-0.05403097459482365,-0.004650074838413784,-0.02916719192793354,-0.05606051414777837,-0.0061565461535833185,-0.02443193112889421,-0.032091456926596,-0.02369177300714298,-0.0021016130750712517,-0.009842579674292369,-0.08063341605918131,-0.024551852619611157,0.037289263352469446,0.0781174675999841,-0.030019449630609863,0.0355929264695188,0.06349195087803548,-0.01894855618466768,0.034335564869527685,0.021890312049256958,0.030216472657486268,0.029189691853142276,0.021720647968621942,-0.0055410472323117075,0.0068831380074426815,0.0015490823536518413,0.021198561475767645,-0.013454145742543215,0.015496964703265049,-0.008042450708711102
durao,-366.4187077639616,74.53091705243439,30.638934220971635,-2.7429966517076076,4.273690032999751,5.221591082825593,-32.298105806863056,-20.62997906384126,-20.424580267550276,-23.14215476794379,-19.35376175325472,-12.95564005549397,-10.116348188483373,-16.07227963656994,-4.402776834380011,-2.3249146753618364,-18.42487435397132,-11.102134720844212,-0.3935654578521941,0.17834062187694988,0.09968848384675619,-0.042363295824720426,-0.09275929728641887,-0.0033844921884176697,-0.019919144051492737,-0.02416740656142178,-0.007441597773365075,-0.06598923642002777,-0.03718501410734406,0.008316307355906287,0.04116771852244516,-0.0014764984518233443,-0.008623679287315021,0.002036964070392986,-0.03539402078111125,-0.07011403202750512,-0.07669247541596726,-0.06153983431931446,0.0005263344586044739,-0.01675333171954468,0.03210383032700243,0.012619511574466332,0.08839578222977723,0.017503332151763838,-0.0028412694838376297,0.0314898694552256,0.00836066945196863,0.00851051533583269,0.0009612002565179312,0.0036927798081849666,0.011168262852826231,-0.0028877691447565805,0.02358887712813129,0.011978151497910684
durao,-339.82339866072954,88.18060157302853,29.36198064982602,-3.356365976383097,-0.962300242041,-0.1798765037447339,-25.34406996382806,-24.792358595297454,-22.419806838189793,-21.134289176621674,-23.29662394319541,-11.68534129635656,-12.19562685660538,-15.687396986511793,-8.059333248616449,2.8267574845112238,-21.895134741631743,-10.598191381513045,-0.40544745775202673,0.25703743104815235,0.10832089277842405,-0.006116658878815313,-0.10018206878247796,0.012752751976332511,0.031211846172504838,-0.037705315585687765,-0.04844809457508086,-0.06496671355318195,0.002743131646611441,-0.01113520952802346,-0.00035193318785277567,-0.010195368144628824,-0.023308526391836698,-0.003569176895675706,-0.01743193133095324,-0.003909318294445995,0.11134285257893267,-0.05740502510949193,-0.04582013069303188,-0.007226659037177445,-0.007362189282003842,-0.018827097224553415,0.05504859394676107,0.020945812372944704,0.021567497175307832,0.023493285334079968,0.03415119172822095,0.0048367626837184695,0.0045251344736004714,0.01708358918055227,0.024802100576204328,0.0018180069598710009,0.03411944048621385,-0.0019031339498366997
durao,-345.7504184451083,72.07531335291952,28.792756725141864,-0.08940169687110455,0.1917999133834048,-2.6648069117463664,-35.07418225502703,-12.049642818994661,-26.964842636888687,-15.761592406919085,-15.774576739144452,-15.90593971522428,-10.359852784726206,-14.249480042863073,-8.716002454733959,-3.171494475293145,-19.76007945170694,-9.074193974360579,-0.28498988516684015,0.29146042734742594,0.11387844959070817,0.09845139203683712,-0.01739491406117911,-0.029903521777640354,-0.06547251964216826,-0.0431734327169737,-0.008733535553722091,-0.04323175619455114,-0.03851769511742763,-0.01146826114767186,0.0029011544848019837,0.01758427029788035,-0.018308511327337962,0.01875094750372449,-0.029056617156354627,-0.016349474879746133,0.11318588644982097,0.051291382125867334,-0.0051492310419642235,0.04724251404624689,0.06201402352991183,-0.012461950632871177,0.017445979377065365,0.006727650037194853,0.008987746633638997,0.03877734240192166,-0.006503700993048914,0.00967886243037288,-0.003092254768731581,-0.003149894334886495,0.009960410641156454,0.014397209590238703,0.03810269364172389,0.004659925130658196
durao,-400.24115069114595,76.81433351096008,42.84555233855476,5.041803291836268,0.10076970000572315,-5.029423328912988,-23.965003112257772,-21.488308093485365,-24.276955943086904,-7.8001569972170826,-21.401824168661772,-10.207185125532423,-18.38995413896874,-9.457662715209128,-7.5666756665761445,-5.989158962327423,-18.0810692987111,-7.405887514503586,-0.46850067445150745,0.2060447916225732,0.04849646799566871,-0.007338242050624791,-0.007783927386575935,0.013447444457255625,-0.012756832939752029,0.03758162353465044,0.04769328100778292,0.0001098659140258507,0.013540151050173886,-0.012919428048112096,-0.05070554490530174,-0.02307688895285067,-0.03758363755836004,-0.027607316845181685,-0.05655744913176497,-0.042730836321578244,-0.09431395577658278,-0.08170543174540514,-0.023285226896702798,0.02422849294268338,0.02944097766896506,0.019486270900314292,0.07013105694281817,0.04342005748085808,0.01941607251708104,0.020286380153440604,0.033856480642764156,0.021882668436595566,0.01935713525930677,-0.003015163931843661,-0.008557043744691276,0.004864480983649723,0.03387128129784914,0.015864387235308846
durao,-404.08972466236554,75.97186405195758,43.2674901864105,2.7352517119721207,3.7986580292329073,-5.073850406521664,-23.084087675871228,-25.523807513642417,-21.798770120591534,-8.481140264524832,-24.362894394629105,-7.796359084515437,-15.773879879085312,-9.330455792366273,-6.85474091389699,-3.2570162953741955,-17.536856722475065,-8.264630043891668,-0.348065739549123,0.24416461260857603,0.13696741031357082,0.001044340048038381,-0.12502145969344888,0.038463342076971524,-0.014010293332398305,-0.01233405915058709,0.006499399855092203,-0.07494334959254034,-0.0503513333036511,-0.00047685752181158035,0.001922779237854643,-0.011407540835230543,-0.0028866978255221803,-0.0040473912695414265,-0.019655572948501048,-0.03957757538730605,-0.01925959973554381,-0.05551234304399892,-0.0077093826104303875,-0.004332599515917411,0.014852100174049103,0.03793446715649865,0.08028550393986747,0.049353687125219016,0.02055127575720619,0.0062935030474307605,0.040963516376883335,0.03530380141647586,-0.006423256006006594,0.018502818226341505,0.013667535871960254,-0.005282932972856381,0.05349638694377445,0.02465267320862702
durao,-379.0883645246817,89.73653354867366,39.09810251746183,1.4670373573372213,1.2197733228747316,-10.513591256483966,-26.576604309659924,-25.02743602403683,-20.34946231589634,-10.367088329656374,-26.584814404615447,-8.681468362431398,-13.737647708557772,-7.23112270440826,-11.158157083153117,-4.343971250753447,-14.795814842147724,-10.963995843109856,-0.395637492148757,0.24647857167978132,0.1353042363297883,-0.010194356695894547,-0.12017290888735208,-0.008517518896524372,-0.037909815879132426,-0.029153381729918257,-0.03386155000565378,-0.05989892043451878,0.0010517790881945847,0.0005983998072516803,0.027958169929658945,-0.00011653260804947805,-0.013600592875722128,-0.028082939117426257,-0.0350547696712245,-0.02210940057436674,0.05206482963333672,-0.11207276290090958,-0.0493570497436834,-0.004105405273132814,0.012538396705526065,0.013787971676967594,0.06139659172345023,0.062264369695724985,0.052091686189900725,0.02549032196245783,0.06539654986180567,0.016834294985759512,0.010620881739351154,0.017839522031988596,0.02760993873681771,0.007308516443347286,0.023945985959451428,0.0027391479293300044
durao,-391.32300443389664,86.2011898236045,37.78608839498737,3.603276520137568,0.8716557056844605,-8.603673708479526,-25.121945607870046,-25.793690133351838,-26.004701396534145,-4.9100756625228,-25.71390185778271,-11.481983799836224,-12.773559416658212,-10.754689797522042,-6.626111997002025,-5.005499254663737,-18.218781855388656,-8.538586504609466,-0.48812406813264336,0.29285551103874574,0.07894695298139172,-0.015540412511025753,-0.08498974178821656,-0.013103464795421956,-0.03309601443208873,0.006588036522274507,-0.02073307468069895,0.007219502651275423,0.008261432672264216,-0.020457329966151894,-0.008316273489075357,-0.009084184726016289,0.018191053773663556,0.0017822525294599778,-0.025981278093251466,-0.07608507057635999,-0.025616220459352027,-0.05868152441436111,-0.005714514286375563,-0.006909897218388925,0.02982972018083834,0.04223119101526775,0.118396454282019,0.037446451792915184,-0.010141129654325808,0.0159308418235757,0.019093550019735405,0.01784251010515183,0.01734531052584452,0.008537836624453204,0.0098323457108997,0.008684202475596751,0.012096601075672554,-0.009006748452549722
